Timestamp,PM1.0 (std),PM2.5 (std),PM10 (std),PM1.0 (env),PM2.5 (env),PM10 (env),Particles >0.3um,Particles >0.5um,Particles >1.0um,Particles >2.5um,Particles >5.0um,Particles >10um,Temperature: %0.1f C,Gas: %d ohm,Humidity: %0.1f %%,Pressure: %0.3f hPa,Altitude = %0.2f meters
2025-02-19 15:34:44,0,0,1,0,0,1,150,39,9,1,1,0,22.82765625,144272,51.66774453626685,1009.7671181755784,29.037809193909794
2025-02-19 15:34:45,0,0,1,0,0,1,150,39,9,1,1,0,22.7878125,143654,51.643417707190835,1009.769931995659,29.014316838770593
2025-02-19 15:34:46,0,0,1,0,0,1,216,45,9,1,1,0,22.7462109375,145273,51.63165616903934,1009.7749887758011,28.97209832561234
2025-02-19 15:34:47,0,0,1,0,0,1,216,45,9,1,1,0,22.69640625,143530,51.62523251694178,1009.7698781064302,29.014766755062286
2025-02-19 15:34:48,0,0,1,0,0,1,216,45,9,1,1,0,22.653828125,144397,51.606960964954354,1009.7732978126176,28.98621597618723
2025-02-19 15:34:49,0,0,1,0,0,1,207,46,12,1,1,0,22.60265625,145147,51.63232388647427,1009.765900194132,29.04797803844515
2025-02-19 15:34:50,0,0,1,0,0,1,207,46,12,1,1,0,22.549921875,145147,51.62553088442088,1009.7645064487958,29.05961433596375
2025-02-19 15:34:51,0,0,1,0,0,1,207,46,12,1,1,0,22.4993359375,145147,51.663755906164994,1009.76494277757,29.055971451391745
2025-02-19 15:34:52,0,1,1,0,1,1,216,49,13,1,1,0,22.447578125,145652,51.70183572561135,1009.7668656399255,29.039917596143077
2025-02-19 15:34:53,0,1,1,0,1,1,216,49,13,1,1,0,22.3919140625,145779,51.74581185031268,1009.7691796703559,29.020597936383478
2025-02-19 15:34:54,0,1,1,0,1,1,216,49,13,1,1,0,22.3337109375,146416,51.79586352555803,1009.7689880995699,29.022197344587706
2025-02-19 15:34:55,0,0,0,0,0,0,204,42,7,0,0,0,22.2774609375,146930,51.871764715414294,1009.7720216249426,28.996870728029066
2025-02-19 15:34:56,0,0,0,0,0,0,204,42,7,0,0,0,22.21359375,147059,51.93390869156772,1009.7658434685655,29.04845163659632
2025-02-19 15:34:57,0,0,0,0,0,0,204,42,7,0,0,0,22.14796875,147318,52.00224215144206,1009.7653321453545,29.052720642580415
2025-02-19 15:34:58,0,0,0,0,0,0,186,39,6,0,0,0,22.084296875,147838,52.070846617867026,1009.7594430694365,29.101888300719004
2025-02-19 15:34:59,0,0,0,0,0,0,186,39,6,0,0,0,22.0200390625,147188,52.16501529472264,1009.7525647402962,29.15931548821901
2025-02-19 15:35:00,0,0,0,0,0,0,186,39,6,0,0,0,21.9528515625,147318,52.25243462900988,1009.7545638735855,29.142624686645018
2025-02-19 15:35:01,0,0,0,0,0,0,201,39,5,0,0,0,21.8891796875,147447,52.36598553799901,1009.7503416060207,29.17787650967564
2025-02-19 15:35:02,0,0,0,0,0,0,201,39,5,0,0,0,21.827265625,149154,52.44774819375413,1009.7524581463205,29.160205444083292
2025-02-19 15:35:03,0,0,0,0,0,0,201,39,5,0,0,0,21.765546875,147838,52.548814323364596,1009.7462860829023,29.211736291303822
2025-02-19 15:35:04,0,0,0,0,0,0,204,39,5,0,0,0,21.7001171875,149154,52.67512522275014,1009.7442513328482,29.228724570924626
2025-02-19 15:35:05,0,0,0,0,0,0,204,39,5,0,0,0,21.628046875,148625,52.76852321575056,1009.7432043724625,29.237465731896933
2025-02-19 15:35:06,0,0,0,0,0,0,204,39,5,0,0,0,21.55265625,148625,52.88080598648738,1009.7366217802278,29.292424520346117
2025-02-19 15:35:07,0,1,1,0,1,1,204,41,8,1,0,0,21.4774609375,148757,52.973878241490524,1009.7320579880752,29.330528294579597
2025-02-19 15:35:08,0,1,1,0,1,1,204,41,8,1,0,0,21.3973828125,150090,53.10494819970607,1009.7331065159835,29.32177396798698
2025-02-19 15:35:10,0,1,1,0,1,1,204,41,8,1,0,0,21.3173046875,149021,53.236092753017886,1009.7341262139838,29.31326035394917
2025-02-19 15:35:11,0,1,1,0,1,1,204,39,8,1,0,0,21.2329296875,149554,53.392518361895085,1009.740004013279,29.26418584740031
2025-02-19 15:35:12,0,1,1,0,1,1,204,39,8,1,0,0,21.1516796875,150494,53.56880330532066,1009.7390173823323,29.272423340627554
2025-02-19 15:35:13,0,1,1,0,1,1,204,39,8,1,0,0,21.0645703125,148889,53.73155485077983,1009.7351367510579,29.30482323274716
2025-02-19 15:35:14,0,1,1,0,1,1,192,35,7,1,0,0,20.96125,150359,53.879381685715835,1009.7351957285429,29.304330821349357
2025-02-19 15:35:15,0,1,1,0,1,1,192,35,7,1,0,0,20.87140625,149821,54.02907166589536,1009.7335663034157,29.317935131766315
