Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1745449071.45,37.8753209938046,-122.25855450158353,45.0,0.0,1.0,1.0,24.783515625,37.17096381524588,1003.3275480321577,82.94066312312935,238622.5
1745449073.45,37.8753209938046,-122.25855450158353,30.0,0.0,1.0,1.0,24.724921875,37.211396607050744,1003.3588560031653,82.67792125874529,239051.0
1745449075.46,37.87521293633784,-122.25870267849426,37.5,0.0,1.0,1.0,24.6571484375,37.27409211669861,1003.4044625254957,82.29519468796389,241048.0
1745449077.43,37.87520558720023,-122.25871812402488,32.5,0.0,1.0,1.0,24.58322265625,37.32168114936518,1003.4464332959053,81.94299157390233,240175.5
1745449079.47,37.875198161581494,-122.25872991393996,32.5,0.0,1.0,1.0,24.507441406250003,37.360392238490924,1003.4630248415606,81.80376442595153,240438.0
1745449081.43,37.87538049477337,-122.2589652846853,32.5,0.0,1.0,1.0,24.44376953125,37.47285124522348,1003.4770824805074,81.6858022795791,240613.5
1745449083.48,37.875380793034054,-122.25896858815601,31.5,0.0,0.5,0.5,24.3675,37.54635215859765,1003.5013263387948,81.4823673764312,243528.0
1745449085.43,37.87538240481337,-122.25898643987477,31.5,0.0,0.5,0.5,24.27892578125,37.546060492197164,1003.5191665868463,81.33266907154231,245966.0
1745449087.46,37.875383683527005,-122.25900060263004,30.0,0.0,0.0,0.0,24.2008984375,37.6223036730785,1003.5616948614062,80.97582097732821,245326.5
1745449089.41,37.87538458397364,-122.25901057578209,30.0,0.0,0.0,0.0,24.117207031249997,37.70961021748748,1003.6099306030446,80.57109698504846,245598.0
1745449091.45,37.87536243427851,-122.25899574563532,38.0,0.0,0.0,0.0,24.04083984375,37.847095389622986,1003.6586132855803,80.16263894428633,246422.0
1745449093.44,37.875361714993694,-122.25899505231367,32.0,0.0,0.0,0.0,23.97609375,37.959683774557035,1003.7056633876398,79.76789381728244,247623.5
1745449095.49,37.8753612236332,-122.25899457868925,43.0,0.0,0.0,0.0,23.9165234375,38.04376426526031,1003.7469729672941,79.42132332350533,249100.5
1745449097.43,37.875340657525136,-122.25915791296941,37.5,0.0,0.0,0.0,23.8477734375,38.08328264711133,1003.7965517080424,79.00539333968112,249101.5
1745449099.44,37.875340657525136,-122.25915791296941,37.5,0.0,0.0,0.0,23.77677734375,38.09929545835128,1003.8397254484489,78.64321008135525,250798.0
1745449101.4,37.8753082872789,-122.25931500136257,33.5,0.0,0.0,0.0,23.77677734375,38.09929545835128,1003.8397254484489,78.64321008135525,250798.0
1745449103.47,37.87527386960306,-122.25947713363273,35.5,0.0,1.0,1.0,23.7096875,38.165186797957745,1003.8715957225097,78.37585930521604,250135.0
1745449105.43,37.87530319876988,-122.25935201650182,36.5,0.0,1.0,1.0,23.656367187500003,38.24997980856486,1003.9046620744901,78.0984822088721,250985.5
1745449107.48,37.87530300127055,-122.25935303085504,39.5,0.0,1.0,1.0,23.614765624999997,38.408866708865716,1003.9183990915218,77.983251463693,250133.5
1745449109.4,37.875275385481345,-122.25942805959406,39.5,0.0,1.0,1.0,23.57912109375,38.56851035587891,1003.9337220893684,77.85471852845562,251176.0
1745449111.45,37.875298219932134,-122.25945076724268,25.5,0.0,1.0,1.0,23.55529296875,38.779188736751095,1003.9639999148953,77.60074583943867,247804.5
1745449113.43,37.875308684721176,-122.25948427917143,31.5,0.0,1.0,1.0,23.535175781249997,39.0782950480038,1004.0116615783118,77.20096841405103,246969.0
1745449115.45,37.875332518198974,-122.25948271846396,33.0,0.0,1.5,2.5,23.520234375,39.35209552069296,1004.0476538151345,76.89908213575833,246510.5
1745449117.41,37.875332518198974,-122.25948271846396,33.0,0.0,1.5,2.5,23.50998046875,39.585738024180365,1004.0907568134244,76.53756577553551,246602.0
1745449119.45,37.875332518198974,-122.25948271846396,35.5,0.0,2.0,2.5,23.48732421875,39.721397965670334,1004.1468790624401,76.06687264571991,247154.0
1745449121.43,37.875332518198974,-122.25948271846396,37.5,0.0,2.0,2.5,23.45177734375,39.74409142346204,1004.2075110836236,75.55837931623006,249384.0
1745449123.48,37.875332518198974,-122.25948271846396,33.5,0.0,2.0,2.0,23.4098828125,39.71909946666901,1004.2581932893679,75.13334996271391,250986.0
1745449125.43,37.875332518198974,-122.25948271846396,32.5,0.0,2.0,2.0,23.36349609375,39.643712179432335,1004.3029290163321,74.75820335917948,251176.0
1745449127.47,37.875332518198974,-122.25948271846396,32.5,0.0,2.0,2.0,23.31662109375,39.60647910643639,1004.3587503746935,74.29011384643755,252898.5
1745449129.44,37.875332518198974,-122.25948271846396,24.5,0.0,2.0,2.0,23.268671875,39.580889345928924,1004.4076143489631,73.88038164758711,252225.5
1745449131.47,37.875332518198974,-122.25948271846396,30.0,0.0,2.0,2.0,23.2219921875,39.61414106668266,1004.4552112672657,73.48129030403877,253188.0
1745449133.43,37.875332518198974,-122.25948271846396,27.0,0.0,2.0,2.0,23.1743359375,39.635550475820196,1004.4926101046642,73.16771835920237,254061.0
1745449135.42,37.875332518198974,-122.25948271846396,27.0,0.0,2.0,2.0,23.1176953125,39.588508482566205,1004.5257887499674,72.88953844564548,255922.0
1745449137.47,37.875332518198974,-122.25948271846396,30.0,0.0,2.0,2.0,23.05939453125,39.579455122848024,1004.5552717025726,72.64235121024534,254070.5
1745449139.43,37.875332518198974,-122.25948271846396,27.0,0.0,2.0,2.0,22.996601562499997,39.728434291076596,1004.62735059959,72.03806125988461,255138.0
1745449141.46,37.875223023038544,-122.25976689936422,33.0,0.0,2.0,2.0,22.9190625,39.77901169634108,1004.6819756315422,71.5801219867906,258614.5
1745449143.45,37.875221184454574,-122.25977167117733,36.0,0.0,2.0,2.0,22.85578125,39.80172560296039,1004.7216467023243,71.24755923897604,259626.5
1745449145.46,37.875220854760855,-122.25977252685583,36.0,0.5,2.0,2.0,22.80216796875,39.831333974066325,1004.7581579129369,70.94149559673009,261572.5
1745449147.4,37.875169940783174,-122.26001761102613,33.0,0.5,2.0,2.0,22.80216796875,39.831333974066325,1004.7581579129369,70.94149559673009,261572.5
1745449149.46,37.87516513444884,-122.26004910460044,36.0,1.0,2.0,2.0,22.7341015625,39.86236322830213,1004.7913400361024,70.66334605694036,261674.5
1745449151.43,37.87516196906774,-122.26005985855622,32.0,1.0,2.0,2.0,22.6770703125,39.970971366194554,1004.8168836009746,70.44923244235191,262087.5
1745449153.48,37.87516215480919,-122.26005671873278,26.5,1.0,2.0,2.0,22.628046875,40.08342114594748,1004.8466746471115,70.19952005844111,260955.0
1745449155.43,37.87516216049858,-122.26005662255764,26.5,1.0,2.0,2.0,22.595332031250003,40.24771256174635,1004.8590932361474,70.09542787230887,260238.0
1745449157.49,37.87516216699852,-122.26005651268109,27.0,0.5,2.0,2.0,22.56671875,40.43027183024384,1004.8750829302935,69.96140413821212,260033.0
1745449159.43,37.875162174604085,-122.26005638411456,38.0,0.5,2.0,2.0,22.52833984375,40.526431551324336,1004.8778470580946,69.93823581137977,262502.0
1745449161.46,37.87516218364213,-122.26005623133304,35.5,0.0,2.0,2.0,22.49123046875,40.572623528814475,1004.8682953701757,70.01829638124038,261778.5
1745449163.41,37.87516219376281,-122.26005606025039,35.5,0.0,2.0,2.0,22.458027343749997,40.684165983238714,1004.8551755327694,70.12826572036491,262710.0
1745449165.45,37.87532864974288,-122.2601814270105,30.5,0.0,2.0,2.0,22.43126953125,40.799424972663765,1004.8445147537644,70.21762430497361,261268.5
1745449167.43,37.875336087596196,-122.26018642228402,32.5,0.0,2.0,2.0,22.40099609375,40.97349974002633,1004.8431853213621,70.22876766063743,260954.0
1745449169.46,37.87539740245338,-122.26018153600509,28.5,0.0,2.0,2.0,22.369257812500003,41.07952363409079,1004.8316983553833,70.32505229024751,261367.5
1745449171.43,37.87537539522046,-122.26016677640459,30.0,0.0,2.0,2.0,22.34240234375,41.2068704980487,1004.823416275052,70.39447388855066,260136.0
1745449173.46,37.875553963964016,-122.26023881421169,30.0,0.0,2.0,2.0,22.32453125,41.406398007804,1004.8049006317975,70.54967635155788,258816.5
1745449175.43,37.87555398389751,-122.26023882120592,31.0,0.0,2.0,2.0,22.314082031250003,41.58322674028709,1004.7862576361754,70.7059487992316,257311.0
1745449177.46,37.87545667684172,-122.26022944833556,32.5,0.0,1.0,1.0,22.3065625,41.7457058998176,1004.7632426674229,70.89887179121027,256516.5
1745449179.43,37.87554294205648,-122.26023913680643,28.5,0.0,1.0,1.0,22.306757812500003,41.87648363313252,1004.7474071683735,71.03161491141339,256913.0
1745449181.47,37.8755513516031,-122.2602427710898,41.0,0.5,1.0,1.0,22.307246093750003,41.99846814072876,1004.7269648138508,71.20297810261619,255629.0
1745449183.4,37.87562679524064,-122.26027337134758,41.0,0.5,1.0,1.0,22.30890625,42.12365460864358,1004.7102195659261,71.34335153099292,253676.0
1745449185.46,37.87562710337186,-122.26027350096076,33.5,1.0,1.0,1.0,22.310859375,42.20725320316825,1004.6999297050884,71.42961108924428,256120.5
1745449187.44,37.8756342480602,-122.26027645631179,31.0,1.0,1.0,1.0,22.31095703125,42.1804572147273,1004.6822259674959,71.57802288296654,257211.0
