Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1745451566.84,0,0,37.0,3.0,8.5,9.5,23.920625,44.906084806373144,1002.2006175884659,92.40249306507219,251655.0
1745451568.77,0,0,47.5,3.0,8.0,9.0,23.91349609375,45.236507297238504,1002.3241414623443,91.36500628923457,143100.5
1745451570.74,0,0,42.5,3.0,8.0,9.0,23.883515625,45.44263457411518,1002.7091637271072,88.13163643024961,58284.0
1745451572.78,0,0,45.0,3.0,8.0,10.0,23.90568359375,45.20801966537709,1002.9301613280936,86.2761879284358,87426.5
1745451574.7,0,0,45.0,3.0,8.0,10.0,23.90568359375,45.20801966537709,1002.9301613280936,86.2761879284358,87426.5
1745451576.78,0,0,44.0,3.0,8.0,10.5,23.87013671875,44.97301497133038,1003.0515213107195,85.25741902919162,110112.0
1745451578.76,0,0,45.5,3.0,8.0,10.5,23.87873046875,44.83142964679372,1003.1189889097714,84.69109940653387,129756.0
1745451580.77,0,0,48.5,3.0,8.0,11.0,23.90392578125,44.710071212293585,1003.1626029684606,84.32502187036152,144593.5
1745451582.75,0,0,41.5,3.0,8.0,11.0,23.90744140625,44.604447120922615,1003.1830704976273,84.1532309574158,157042.5
1745451584.75,0,0,41.5,3.0,7.0,10.0,23.897480468749997,44.52456086914506,1003.1994309293805,84.01591439229534,169016.0
1745451586.75,0,0,41.0,3.0,7.0,10.0,23.91017578125,44.47457772072205,1003.2022124322635,83.99256886590001,175711.0
1745451588.78,0,0,49.0,3.0,7.0,10.5,23.92794921875,44.44335109307243,1003.2042288400494,83.97564477000891,182546.5
1745451590.74,0,0,53.5,3.0,7.0,10.5,23.93224609375,44.422669975888894,1003.2055504011637,83.964552743833,187619.5
1745451592.77,0,0,53.5,3.0,7.0,11.0,23.931953125,44.41658442335516,1003.2067592092776,83.95440708178016,192146.0
1745451594.74,0,0,43.5,3.0,7.0,11.0,23.93576171875,44.417025902651275,1003.1978686827439,84.02902651713312,197804.0
1745451596.77,0,0,59.0,3.0,8.0,11.0,23.94279296875,44.396663578987805,1003.1935943354615,84.06490187724864,202087.5
1745451598.75,0,0,47.0,3.0,8.0,11.0,23.94259765625,44.35731911183488,1003.1855855021752,84.13212182826969,206669.0
1745451600.77,0,0,45.0,3.0,8.0,11.0,23.92560546875,44.33116067330988,1003.1942796095607,84.05915025294826,210737.0
1745451602.75,0,0,45.0,3.0,8.0,11.0,23.9102734375,44.3354336892519,1003.1955541955867,84.04845239443998,212422.0
1745451604.78,0,0,46.0,3.0,8.0,11.0,23.9216015625,44.35488920029003,1003.1926024097841,84.0732273041655,215041.0
1745451606.75,0,0,42.5,3.0,8.0,11.0,23.9301953125,44.377055074675525,1003.1815971680674,84.16559697607494,217578.0
1745451608.77,0,0,46.5,3.0,7.0,10.0,23.92609375,44.38565443115286,1003.1848723462833,84.13810752777579,219378.0
1745451610.74,0,0,46.5,3.0,7.0,10.0,23.938105468750003,44.39007056778759,1003.185638791546,84.13167466830838,221054.5
1745451612.78,0,0,51.5,3.0,7.5,10.0,23.95392578125,44.38585298491549,1003.1800726451974,84.1783927032508,223890.0
1745451614.74,0,0,47.0,3.0,7.5,10.0,23.96603515625,44.34793544444452,1003.174178777809,84.22786175240111,226334.0
1745451616.78,0,0,47.0,3.0,8.0,10.0,23.974140624999997,44.2793275622703,1003.1649014327364,84.30572985306759,228436.5
1745451618.74,0,0,43.0,3.0,8.0,10.0,23.984296875,44.21400457912143,1003.162516214577,84.32574993611071,231706.0
1745451620.75,0,0,43.0,3.0,7.0,10.0,23.99259765625,44.16057410498712,1003.1612472078641,84.33640123151206,231950.5
1745451622.71,0,0,46.5,3.0,7.0,10.0,23.99259765625,44.16057410498712,1003.1612472078641,84.33640123151206,231950.5
1745451624.78,0,0,48.5,2.5,7.0,9.5,24.00314453125,44.14668608238819,1003.1620832712133,84.32938389216758,233664.5
1745451626.76,0,0,53.5,2.5,7.0,9.5,24.01515625,44.12994730005116,1003.161992202945,84.33014821524772,233500.0
1745451628.79,0,0,49.5,2.0,7.0,9.0,24.02794921875,44.13444388324065,1003.1640793639499,84.31262980492886,233746.5
1745451630.73,0,0,49.5,2.0,7.0,9.0,24.03888671875,44.12362296646822,1003.1681362649903,84.27857867120983,235572.5
1745451632.79,0,0,46.5,2.0,6.0,8.0,24.0430859375,44.12410743838882,1003.1616114143985,84.33334430606621,236159.5
1745451634.74,0,0,44.0,2.0,6.0,8.0,24.049921875000003,44.115834577478154,1003.1629734794982,84.32191192598374,237256.0
1745451636.78,0,0,47.5,2.0,6.0,8.0,24.0430859375,44.11202523600754,1003.1556392359178,84.38347143338765,238965.0
1745451638.72,0,0,47.5,2.0,6.0,8.0,24.05470703125,44.116386345118784,1003.1463511673387,84.46143066508809,237343.0
1745451640.77,0,0,38.0,2.0,6.0,8.0,24.068476562500003,44.13308005724354,1003.1458270096293,84.46583020888423,237684.5
1745451642.77,0,0,45.0,2.0,6.0,8.0,24.08615234375,44.174397533624116,1003.1621689960774,84.32866429358347,238107.0
1745451644.77,0,0,44.5,2.0,6.0,8.0,24.10177734375,44.18829027895023,1003.1656448946627,84.29948971271739,238879.0
1745451646.75,0,0,43.5,2.0,6.0,8.0,24.118769531250003,44.16305677322181,1003.1646135607963,84.3081460692046,240177.5
1745451648.78,0,0,43.5,2.0,6.0,8.0,24.136640625,44.13792778753651,1003.1710452867942,84.25416226809722,240614.5
1745451650.75,0,0,44.0,2.0,6.0,8.0,24.15470703125,44.11282414770931,1003.1658608404025,84.29767719432266,238622.5
